id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
21334406;COSY ROOM WITH BALCONY IN NEUKÃLLN;15595023;Yule;NeukÃ¶lln;NeukÃ¶llner Mitte/Zentrum;52,4695826277725;13,4367030896729;Private room;32;1;8;2018-10-13;1,33;1;233
21338944;Huge and Sunny Room in the Heart of Kreuzberg;27527106;Aliaa;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52,4931460582387;13,3824439532432;Private room;80;4;8;2018-09-12;0,67;1;42
21342958;Kuschelige Wohnung in Berlin-Steglitz;146878313;Nicolas;Steglitz - Zehlendorf;Albrechtstr.;52,4599806784867;13,344433507204;Entire home/apt;27;5;17;2018-11-04;2,6;1;22
21342980;Freaky Flat with freaky people;17433819;Sebastian;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52,49062955378;13,3798733240981;Private room;20;2;2;2017-10-20;0,16;1;0
21345313;Einzimmerwohung am Mauerpark mit grÃŒnem Blick;154497701;Erdem;Pankow;Prenzlauer Berg Nordwest;52,5465656701256;13,406688982387;Entire home/apt;33;5;1;2017-10-30;0,08;1;0
21348309;Ein helles und ruhiges Zimmer nahe Flughafen Tegel;152197298;Manana;Spandau;Siemensstadt;52,5397498045252;13,2703029081279;Private room;40;2;2;2018-01-01;0,16;1;0
21349614;Charming Alt bau in Friedrichshain;23780943;Nir;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,5149102566422;13,4571010648751;Entire home/apt;150;3;3;2018-08-06;0,4;2;6
21350256;Bright 25 qm room in the middle of Kreuzberg!;1314725;Hedi;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52,493916163496;13,4197571884681;Private room;36;1;35;2018-10-20;2,72;3;10
21350359;Top of the world @ Neukoln Terrace;131433593;Joel;NeukÃ¶lln;NeukÃ¶llner Mitte/Zentrum;52,4809031806905;13,4292467314207;Private room;50;1;12;2018-10-20;0,94;1;90
21350919;Private & quiet Bedroom in Berlin Friedrichshain;31638338;David & HÃ©lÃšne;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52,5235659993771;13,4539455176953;Private room;40;1;13;2018-04-29;1,06;1;0
21350965;Cozy NeukÃ¶lln-Apartment with big private Garden;10172224;Silvia;NeukÃ¶lln;Schillerpromenade;52,4698060665233;13,4261087956743;Entire home/apt;99;4;1;2018-01-02;0,1;1;100
21351722;Sweet appartment with own bar in Berlin (Treptow);154549465;Antonia;Treptow - KÃ¶penick;GrÃŒnau;52,4175095476689;13,5794110555994;Entire home/apt;50;1;20;2018-10-18;1,58;1;297
21352324;Einzigartige DG-Maisonette in Mitte;154530330;Sibylle;Mitte;Alexanderplatz;52,5256057241534;13,4083016947274;Entire home/apt;90;90;0;;;1;134
21352883;Perfect space in NeukÃ¶lln / Kreuzberg;49369913;Ignacia;NeukÃ¶lln;Schillerpromenade;52,4760273459409;13,4211490304097;Private room;120;2;8;2018-10-16;0,65;1;71
21352999;Large, beautiful room in Kreuzberg!;109949175;Charlotte;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52,4904894421422;13,4160826688083;Private room;38;2;5;2018-10-14;0,4;1;0
21353684;WunderschÃ¶ne Wohnung lÃ€sst keine WÃŒnsche offen!;50805687;Shari;Treptow - KÃ¶penick;Adlershof;52,4354121166774;13,5271208615187;Entire home/apt;76;2;8;2018-10-06;1,24;1;0
21358372;Cosy Room in the heart of NeukÃ¶lln;139085223;Sam;NeukÃ¶lln;NeukÃ¶llner Mitte/Zentrum;52,4812736646464;13,4280090868358;Private room;35;2;8;2018-07-03;0,64;1;9
21360749;Rent our lovely 70qm bright flat at Hermannplatz!;51715018;Marcel;NeukÃ¶lln;ReuterstraÃe;52,4837418027004;13,4297835660267;Entire home/apt;70;2;4;2018-07-29;0,7;1;0
21360959;villa flat 2;35984762;Lutz;Steglitz - Zehlendorf;Teltower Damm;52,4290437421715;13,2634716020353;Entire home/apt;67;2;13;2018-10-10;1,06;2;145
21361303;150;154637218;Berlin;Mitte;Tiergarten SÃŒd;52,5103245416187;13,3736195056288;Private room;180;1;0;;;1;0
21362085;Nice and clean room in old flat in Friedrichshain;5715759;Linda;Lichtenberg;Alt-Lichtenberg;52,5143783130992;13,4771107067511;Private room;45;2;24;2018-11-04;1,88;1;52
21362599;GroÃe Altbauwohnung in Berlin Friedrichshain;9037061;Pascal;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52,5257728595261;13,4507974629556;Entire home/apt;66;3;0;;;1;0
21362922;Bright and cozy apt in Berlin centre @Mauerpark;3707004;Michelle;Mitte;Brunnenstr. SÃŒd;52,537060427018;13,3931679838158;Entire home/apt;40;3;1;2017-10-18;0,08;1;0
21363878;Lovely room in Prenzlauer Berg;4264487;Valeska;Pankow;Prenzlauer Berg SÃŒdwest;52,5330019079207;13,4197198668959;Private room;34;2;20;2018-10-01;1,6;1;21
21364174;Zimmer zum WohlfÃŒhlen in Berlin-Prenzlauer Berg;10168002;Milan;Pankow;Prenzlauer Berg SÃŒdwest;52,5371539130102;13,4222466336329;Private room;30;3;1;2017-10-21;0,08;1;0
21364829;Modern room + terrace close to Warschauer Street;24495189;Wolfgang;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52,5219813186149;13,4533700865075;Private room;35;4;28;2018-10-19;2,37;1;46
21367640;1 sunny room with balcony;91510840;Jeannine;NeukÃ¶lln;Rixdorf;52,4800950526052;13,4388614363038;Private room;40;2;9;2018-10-10;0,75;2;33
21372139;House Boat MÃŒritz;12422709;Hildegard;Charlottenburg-Wilm.;Charlottenburg Nord;52,543250434019;13,3212970811615;Entire home/apt;349;3;4;2018-09-21;0,38;2;247
21372632;Cozy room in even cozier apartment;111237425;Anna;Spandau;Spandau Mitte;52,5409317438466;13,2053653017737;Private room;100;1;10;2018-05-20;0,8;1;80
21373851;Large Room with Balcony in central Friedrichshain;65924455;Philip;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,5118346660063;13,455544751276;Private room;30;3;1;2018-03-11;0,12;2;0
21374373;4-people-room in a beautiful maisonette;4872737;Jacqueline;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,5142294145167;13,467056696065;Private room;25;1;38;2018-09-01;3,33;1;18
21374514;Huge room in the centre of Berlin (up to 4 people);20025386;Ekkehard;Mitte;Alexanderplatz;52,5296286693236;13,402016164926;Private room;59;2;9;2018-10-19;2,14;1;30
21374792;Bright, modern room in stylish, top located aptmnt;753243;Paul;NeukÃ¶lln;ReuterstraÃe;52,4840507023078;13,4354761075311;Private room;35;2;9;2018-09-10;0,72;1;89
21375641;**Amazing Altbau, newly renovated in best area!**;2889394;Janine;Mitte;Alexanderplatz;52,5287939347492;13,4060250348135;Entire home/apt;180;3;14;2018-11-04;1,37;1;65
21375687;1 room flat for two persons in Friedrichshain :);42289115;Kevin;Friedrichshain-Kreuzberg;Karl-Marx-Allee-SÃŒd;52,5149716261754;13,4411280989981;Entire home/apt;45;7;3;2018-05-30;0,34;1;0
21375956;Altbau, schÃ¶n, gemÃŒtlich und super zentral.;154806726;Ion;Pankow;Prenzlauer Berg SÃŒd;52,5370600542944;13,4311857972652;Private room;45;1;7;2018-02-02;0,55;1;35
21376195;Zimmer mit Blick ÃŒber Park in Friedrichshain;2931691;Saba;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52,5196787610038;13,4605958729199;Private room;60;2;14;2018-10-28;1,1;1;13
21376349;modern and cozy at the Kudamm;153371773;Ariane;Charlottenburg-Wilm.;Halensee;52,4993717001311;13,2981480580085;Entire home/apt;60;1;67;2018-11-05;5,51;1;279
21376500;2 Bedroom 90m2 Prenzlauerberg Home;9459332;David;Pankow;Prenzlauer Berg Nord;52,5527471796653;13,4144459921116;Entire home/apt;120;2;49;2018-10-25;4,41;3;309
21377246;Nice apartment + balcony, heart of Friedrichshain;47202741;Nnamdi;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,5110133895429;13,4647769819942;Private room;45;2;17;2018-10-26;1,34;1;53
21377551;Super sweet flat 5 min from Berghain;68108970;Jasmin;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,4988027457651;13,4656905069617;Entire home/apt;50;1;1;2017-10-26;0,08;1;0
21378937;Top Lage / Place to b in Friedrichshain;4368013;Anna;Friedrichshain-Kreuzberg;Frankfurter Allee Nord;52,5170684062088;13,4534992433778;Private room;32;2;1;2017-10-22;0,08;1;0
21379756;GemÃŒtliches Zimmer in WG/Cosy room in shared flat;154843007;Hanna;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,498880464804;13,459278609451;Private room;10;4;1;2017-10-22;0,08;1;0
21379817;bright, cosy and well designed, nice flat;45645536;Ola;NeukÃ¶lln;Rixdorf;52,4800778731255;13,4453771832898;Private room;75;2;11;2018-10-16;0,88;1;357
21380448;Family apartment in center of Prenzlauerberg;154851571;Matthew;Pankow;Prenzlauer Berg Nordwest;52,5456166298408;13,4105801416254;Entire home/apt;85;4;8;2018-10-28;0,74;1;6
21380512;Family friendly little apartment with great view;31968965;Smn;Friedrichshain-Kreuzberg;SÃŒdliche Friedrichstadt;52,4984871317915;13,4002157296213;Entire home/apt;58;4;3;2018-07-29;0,24;1;0
21380638;schÃ¶nes Haus mit Garten und Dachterrasse in Berlin;154852945;Kathrin;Lichtenberg;Neu Lichtenberg;52,5053454708006;13,5028807635552;Entire home/apt;120;2;2;2018-10-28;0,52;1;0
21380845;PARADISO sep. Schlafzimmer & Terasse im Gartenhaus;1199044;Ina;Pankow;Prenzlauer Berg SÃŒdwest;52,5398581596103;13,4064375458062;Entire home/apt;50;30;10;2018-10-18;0,87;5;245
21386363;Quit room in Neukolin;32007041;Mahmoud;NeukÃ¶lln;Schillerpromenade;52,4824851058472;13,4219106128331;Private room;11;1;2;2017-10-20;0,16;1;0
21387828;Cosy room above Berlinâs roofs, central near Messe;3257998;Sarah Marie & Anton;Charlottenburg-Wilm.;KantstraÃe;52,5065248350314;13,3039148064216;Private room;35;2;29;2018-10-26;3,01;2;23
21388766;Charming cozy central - Prenzlauer Berg;83610707;Nele;Pankow;Helmholtzplatz;52,542539479913;13,4214152647625;Entire home/apt;80;2;0;;;1;0
21390172;Quiet neat room in popular lively area at Ostkreuz;3659471;Andrey;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,5070186747189;13,4685489916914;Private room;28;2;37;2018-10-26;2,98;1;11
21390680;Cozy room in a typical Berliner appartement;66308254;Franziska;Charlottenburg-Wilm.;Neue KantstraÃe;52,5017378438937;13,2850703089025;Entire home/apt;48;1;17;2018-10-22;2,25;1;11
21391720;Designed apartment in the hippest area of Berlin;2043747;Olga;NeukÃ¶lln;NeukÃ¶llner Mitte/Zentrum;52,4809383574055;13,4339622343539;Entire home/apt;40;5;0;;;1;0
21392059;Quiet, Sunny, and Spacious in Friedrichshain;12786085;Lydia;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Nord;52,5183002418405;13,442661864589;Entire home/apt;150;5;0;;;1;0
21393848;Cozy apartment in NeukÃ¶lln;58479142;Lucie;NeukÃ¶lln;NeukÃ¶llner Mitte/Zentrum;52,4808735489506;13,4346842540383;Entire home/apt;45;3;5;2018-05-21;0,4;1;0
21394359;beautiful flat in the heart of Prenzlauer Berg;53946141;Chris;Pankow;Helmholtzplatz;52,5389634745144;13,4244572787533;Entire home/apt;80;18;1;2017-10-19;0,08;1;0
21395515;Quiet room in super central designer flat;8279560;Leandra;Friedrichshain-Kreuzberg;SÃŒdliche Friedrichstadt;52,502169993012;13,3874765993171;Private room;45;3;1;2018-05-22;0,18;2;62
21396528;Appartment in perfect location *Prenzlauer Berg*;155005411;Milad;Pankow;Prenzlauer Berg Nord;52,5476670608134;13,4268352835724;Entire home/apt;75;1;5;2018-06-14;0,4;1;0
21396627;Little cosy apartement close to Alexanderplatz;19054112;Ulli;Pankow;Prenzlauer Berg SÃŒd;52,5283512435012;13,4226389291353;Entire home/apt;70;2;31;2018-11-05;2,48;1;1
21396632;Cosy and spacious 25sqm room in NeukÃ¶lln!;114396091;Kevin;NeukÃ¶lln;Britz;52,4515491062973;13,4378703219416;Private room;30;2;2;2018-03-01;0,16;1;0
21398402;Lovely 1,5 Room Appartment in trendy NeukÃ¶lln;5817421;Nicolas;NeukÃ¶lln;Rixdorf;52,4796433447551;13,4452461062858;Entire home/apt;80;3;10;2018-10-21;0,88;1;3
21401469;Comfy 2rooms flat in Spandau (29);79430806;Katya;Spandau;Spandau Mitte;52,5370945339695;13,184600330454;Entire home/apt;35;30;2;2018-06-30;0,19;19;281
21401941;Sunny central apartment in Prenzlauer Berg;92694977;Eugenia;Pankow;Prenzlauer Berg SÃŒd;52,5424059251139;13,4259767093818;Entire home/apt;50;1;11;2018-03-24;1,06;1;0
21402515;Whole Appartment in Berlin.;49971189;Younes;Treptow - KÃ¶penick;Altstadt-Kietz;52,4425741761674;13,5779406484825;Entire home/apt;40;2;0;;;1;0
21405175;Karl-Marx-Allee Friedrichshain-Kreuzberg;155078524;Stefan;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Nord;52,5215710180361;13,4354089506852;Entire home/apt;40;2;0;;;2;0
21405177;Insider Tip*** The 'Crystal Suite Berlin' (34mÂ²);4856116;Eva&Barry;Tempelhof - SchÃ¶neberg;SchÃ¶neberg-SÃŒd;52,488122759621;13,3449274551379;Private room;28;1;103;2018-11-04;8,13;3;93
21405841;Ferienwohnung am Berliner Stadtrand!;155094795;Anke;Treptow - KÃ¶penick;Rahnsdorf/Hessenwinkel;52,4435366436525;13,7077328526074;Entire home/apt;105;1;3;2018-08-14;0,48;1;350
21406120;68sqm 2-rm Apartment in old garden Villa in Pankow;63354875;Judith;Pankow;Pankow Zentrum;52,5715086716246;13,399991567633;Entire home/apt;65;2;2;2018-03-18;0,18;1;218
21406732;GroÃes Altbau-GÃ€stezimmer direkt an der Spree;155102622;Tad;Treptow - KÃ¶penick;NiederschÃ¶neweide;52,4530725971828;13,5196160753215;Private room;35;3;8;2018-08-31;0,67;1;0
21406787;Modern, central Studio - Anmeldung possible;5141022;Vera;Mitte;Moabit West;52,5270813618497;13,3291378075364;Entire home/apt;35;150;5;2018-07-08;0,53;2;149
21407365;2 gerÃ€umige Zimmer in herzen von Steglitz;65853730;Alessia;Steglitz - Zehlendorf;SchloÃstr.;52,4618517197304;13,3208837239509;Private room;29;3;8;2018-09-17;1,26;1;17
21408192;Studio/Appartement in SchÃ¶neberg, Berlin;155116960;Fabiana;Charlottenburg-Wilm.;Volkspark Wilmersdorf;52,4843814705242;13,3293541601492;Entire home/apt;35;5;9;2018-09-18;0,77;1;0
21409854;Sunny appartment in NeukÃ¶lln;32740075;Jeremias;NeukÃ¶lln;NeukÃ¶llner Mitte/Zentrum;52,471167225759;13,4312098653203;Entire home/apt;30;9;5;2018-08-24;0,4;1;0
21410085;Cosy bedroom in Wedding (good connections to city);123547522;Richard;Mitte;Osloer StraÃe;52,5609572524188;13,3891190715451;Private room;28;4;0;;;1;0
21410093;Glass rooftop penthouse in the heart of Kreuzberg;50752827;Kostas;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52,489790808327;13,4213511420552;Private room;65;4;1;2018-10-19;1;1;0
21410147;Modern central flat in Berlin Mitte;126642425;Svenja;Mitte;Parkviertel;52,5515138395225;13,3453553988609;Private room;65;1;4;2018-11-03;0,38;1;29
21415958;Charming Altbau-Zimmer im Herzen von Kreuzberg;21584888;Sonja;Friedrichshain-Kreuzberg;nÃ¶rdliche Luisenstadt;52,5020734465184;13,44231260884;Private room;29;2;5;2018-07-17;0,64;1;0
21416373;55 sqm Kreuzberg Art Loft @ Paul-Lincke-Ufer;27990621;Yannick;Friedrichshain-Kreuzberg;sÃŒdliche Luisenstadt;52,4918024484955;13,4354598780868;Entire home/apt;78;4;2;2018-04-30;0,16;1;0
21417127;Buena Vista Kreuzberg;155205098;Johannes;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52,4912316543266;13,4219761165036;Private room;14;2;33;2018-10-31;2,7;1;64
21417664;Central beautiful, cosy privat room in Kreuzberg!;5143907;Paola;Friedrichshain-Kreuzberg;SÃŒdliche Friedrichstadt;52,5050818299154;13,3955735979163;Private room;40;3;15;2018-09-05;1,2;2;347
21417706;Privatzimmer am See;154351948;Isabelle;Steglitz - Zehlendorf;Zehlendorf  Nord;52,4485696667945;13,2352642673342;Private room;25;2;3;2017-11-12;0,23;1;0
21418433;Cosy room in NeukÃ¶lln;145109679;Mart;NeukÃ¶lln;Rixdorf;52,4716583600495;13,4468468739824;Private room;33;4;4;2018-10-05;0,31;1;8
21418986;Colourful one bedroom in the heart of Kreuzberg;104128567;Hannah;Friedrichshain-Kreuzberg;nÃ¶rdliche Luisenstadt;52,5030740238539;13,4333783267348;Entire home/apt;55;1;0;;;1;0
21419529;GemÃŒtliches NeukÃ¶lln zum WohlfÃŒhlen;143955017;Rosa;NeukÃ¶lln;Schillerpromenade;52,4768435759071;13,421799103154;Private room;24;3;9;2018-10-02;1,65;1;8
21420369;Quite cozy apartment in the best area;111229247;Carina;Mitte;Alexanderplatz;52,5285353605153;13,401641652247;Entire home/apt;69;1;5;2018-10-27;0,96;1;159
21422067;Cosy apartment close to the city center (Moabit);31543794;Dennis;Mitte;Moabit Ost;52,5332109817568;13,3499425036786;Entire home/apt;28;1;1;2017-10-20;0,08;1;0
21423249;Cosy Studio Flat in Berlin (SchÃ¶neweide);18643330;Josefin;Treptow - KÃ¶penick;NiederschÃ¶neweide;52,4580992757866;13,5129363234553;Entire home/apt;60;1;9;2018-10-22;0,75;1;81
21423578;fewo flat 1;35984762;Lutz;Steglitz - Zehlendorf;Teltower Damm;52,4304257455618;13,2635729849606;Entire home/apt;75;2;18;2018-11-05;1,53;2;180
21423709;GroÃes helles Zimmer in Moabit;155275241;Magdalena;Mitte;Moabit Ost;52,5293035493371;13,3521572141756;Private room;35;5;4;2018-04-30;0,33;1;35
21429627;Schnuckeliges Zimmer Graefekiez;29636864;Ines;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52,4914363930371;13,4161331132055;Private room;30;2;11;2018-11-06;1,41;1;47
21431134;SC_4 Family 4 BR+ 2 bath, 115 sqm, balcony, lift;155105708;SÃ¶ren;Charlottenburg-Wilm.;SchloÃ Charlottenburg;52,5115215069974;13,2892170031497;Entire home/apt;300;1;40;2018-10-16;3,7;11;345
21431425;SC5/6 large  Family 6 Bedr, 3 Bath, 2kitchen 188qm;155105708;SÃ¶ren;Charlottenburg-Wilm.;SchloÃ Charlottenburg;52,5107652243388;13,2875551819117;Entire home/apt;500;1;39;2018-11-01;3,61;11;291
21431554;SC_3 Family 73 sqm 3rooms + balcony + lift;155105708;SÃ¶ren;Charlottenburg-Wilm.;SchloÃ Charlottenburg;52,5114640807086;13,2878089694666;Entire home/apt;111;1;30;2018-10-28;2,78;11;348
21431770;DROY Original Berlin KurfÃŒrstendamm City Apt 2 BR;155105708;SÃ¶ren;Charlottenburg-Wilm.;Neue KantstraÃe;52,5022400808114;13,3009588415834;Entire home/apt;60;1;34;2018-10-17;3,15;11;330
21431811;Beautiful modern flat with big living space;155080787;DorothÃ©e;Lichtenberg;Neu Lichtenberg;52,5043557272554;13,4759924823617;Entire home/apt;80;4;1;2017-11-29;0,09;1;0
21434086;Maisonnet flat on Oderberger, Prenzlauerberg/Mitte;14203385;Christoph;Pankow;Prenzlauer Berg SÃŒdwest;52,5380097666596;13,4119945902469;Entire home/apt;80;4;2;2018-10-06;1,22;1;8
21436342;Studio in Kreuzberg / Reichenbergerstr;13783177;Anja;Friedrichshain-Kreuzberg;sÃŒdliche Luisenstadt;52,4963160343834;13,4302295164596;Entire home/apt;35;60;0;;;8;285
21436573;GrosszÃŒge, Maisonette Wohnung in Berlin NeukÃ¶lln;154459928;Cla;NeukÃ¶lln;ReuterstraÃe;52,4826396761243;13,4382903327996;Entire home/apt;85;5;0;;;1;0
21436642;Luxuswohnung in Mitte/ Luxury apartment in Mitte;2437043;Karim;Mitte;Alexanderplatz;52,5257666395315;13,4027003704446;Entire home/apt;120;2;6;2018-09-21;1,62;1;8
21437056;big and bright room in central kreuzberg;124263862;Dennis;NeukÃ¶lln;ReuterstraÃe;52,4952277168029;13,4225082180968;Private room;49;2;1;2017-10-30;0,08;1;0
21437059;Cozy Studio in Friedrichshain, close to the center;27952946;Katrin;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,5118410297261;13,4698415807199;Entire home/apt;50;2;39;2018-10-24;3,12;12;293
21437361;2 Zimmer Whg,Berlin-Lichtenberg,24.10-3.11;155406724;Florian;Lichtenberg;Friedrichsfelde SÃŒd;52,4962353220609;13,5223136361835;Private room;13;5;0;;;1;0
21438434;bright and cozy room in Mitte;51197882;Lena;Mitte;Moabit West;52,5300499626944;13,3414868010357;Private room;18;4;1;2017-10-31;0,08;2;0
21441305;Light, Cozy and Sweet Studio;4887974;Ruth;Mitte;Alexanderplatz;52,5246082195509;13,4197692283223;Entire home/apt;90;4;2;2018-04-07;0,21;1;0
21441454;Nice room close to Winterfeldtplatz;155524650;Matthias;Tempelhof - SchÃ¶neberg;SchÃ¶neberg-Nord;52,4926634662479;13,3510808649029;Private room;26;2;70;2018-11-06;5,69;1;87
21441653;Quiet, Huge Room in P'Berg;17931304;Jonas;Pankow;Prenzlauer Berg Nordwest;52,5478320992412;13,4093515384808;Private room;35;2;51;2018-11-04;4,16;1;56
21441915;Loftish studio in X-Berg;12074255;Christian;Friedrichshain-Kreuzberg;Tempelhofer Vorstadt;52,4890639161925;13,4091592699785;Private room;30;3;29;2018-10-24;2,86;1;30
21442892;Big Room with Balcony in Central Berlin;33046524;Miriam;Mitte;Wedding Zentrum;52,5479190547799;13,3734432292862;Private room;20;4;11;2018-08-14;0,89;1;0
21443211;Cozy private room close to Kreuzberg;32002823;David;Treptow - KÃ¶penick;PlÃ€nterwald;52,4751208820259;13,481481109023;Private room;29;2;11;2018-08-26;0,89;1;238
21443258;Berlin Kultur - Centre of Berlin;133791762;Michael;Mitte;Moabit Ost;52,5202087161781;13,3417737178732;Entire home/apt;75;3;25;2018-11-02;3,04;1;104
21445908;Ruhige Wohnung am See und nah am Stadtzentrum;5417560;Tania;Pankow;WeiÃensee;52,554628739703;13,4588479985618;Private room;19;1;25;2018-11-04;2,15;1;251
21446174;Cosy apartment with balcony;25092314;Eva;Tempelhof - SchÃ¶neberg;SchÃ¶neberg-SÃŒd;52,4794928346168;13,3606218381282;Private room;60;2;0;;;1;0
21446927;Cozy room next to East Side Gallery;10255928;Ulla;Friedrichshain-Kreuzberg;Karl-Marx-Allee-Nord;52,5169888940784;13,440942676627;Private room;30;2;7;2018-10-14;0,61;1;44
21447010;Private room in Friedrichshain-Kreuzberg;19278666;AndrÃ©;Friedrichshain-Kreuzberg;Frankfurter Allee SÃŒd FK;52,507122439229;13,4539296127036;Private room;30;3;12;2018-10-28;0,98;1;0
21447280;Shared Flat - close to City Center and Fair;155140624;Max;Charlottenburg-Wilm.;Neue KantstraÃe;52,5074183708198;13,3023072656548;Private room;23;2;14;2018-08-28;1,1;2;0
