<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CCC,D,20180517,000000,271.24,273.02,266.31,266.31,103895,0
CCC,D,20180518,000000,265.32,268.08,262.36,262.36,66707,0
CCC,D,20180521,000000,262.36,269.67,260.59,266.91,64211,0
CCC,D,20180522,000000,264.54,270.45,264.54,267.1,51829,0
CCC,D,20180523,000000,264.14,274.4,264.14,267.3,123348,0
CCC,D,20180524,000000,266.11,273.21,265.32,273.02,109449,0
CCC,D,20180525,000000,273.02,274.2,268.88,274.2,40959,0
CCC,D,20180528,000000,274.2,274.2,268.48,271.84,27082,0
CCC,D,20180529,000000,268.68,273.61,262.96,273.41,69710,0
CCC,D,20180530,000000,271.24,271.64,265.52,269.07,169590,0
CCC,D,20180601,000000,267.3,267.89,243.03,244.42,254810,0
CCC,D,20180604,000000,247.18,248.36,229.02,240.27,278426,0
CCC,D,20180605,000000,242.83,242.83,234.75,239.49,102870,0
CCC,D,20180606,000000,241.46,246.58,237.31,244.42,143183,0
CCC,D,20180607,000000,245.59,245.59,240.67,243.23,87231,0
CCC,D,20180608,000000,243.63,243.63,237.31,241.66,156484,0
CCC,D,20180611,000000,241.46,241.66,235.54,236.73,100351,0
CCC,D,20180612,000000,236.73,236.73,232.97,235.14,75241,0
CCC,D,20180613,000000,236.73,236.73,232.78,232.97,69109,0
CCC,D,20180614,000000,231.79,237.11,231.79,237.11,72003,0
CCC,D,20180615,000000,235.93,240.67,234.16,237.31,138452,0
CCC,D,20180618,000000,235.74,238.1,229.02,230.81,61858,0
CCC,D,20180619,000000,229.62,229.62,219.96,223.7,159700,0
CCC,D,20180620,000000,224.89,229.42,222.52,224.89,82373,0
CCC,D,20180621,000000,225.28,226.46,212.45,215.22,208550,0
CCC,D,20180622,000000,218.37,222.72,217,222.32,128768,0
CCC,D,20180625,000000,219.96,222.92,217,217,77613,0
CCC,D,20180626,000000,217,218.57,214.83,215.02,107233,0
CCC,D,20180627,000000,214.04,215.41,205.36,213.84,263253,0
CCC,D,20180628,000000,211.08,214.04,207.13,211.67,97577,0
CCC,D,20180629,000000,212.45,214.43,202.2,204.17,114293,0
CCC,D,20180702,000000,202.4,206.15,196.58,201.21,309084,0
CCC,D,20180703,000000,202,202,189.58,192.83,317124,0
CCC,D,20180704,000000,192.83,199.24,192.44,199.24,66164,0
CCC,D,20180705,000000,199.44,202.2,193.12,193.32,93656,0
CCC,D,20180706,000000,194.11,196.68,188.39,194.01,142478,0
CCC,D,20180709,000000,193.42,202.99,193.32,202.79,138387,0
CCC,D,20180710,000000,202.2,203.19,200.03,202.4,118739,0
CCC,D,20180711,000000,199.04,201.61,196.38,199.64,67221,0
CCC,D,20180712,000000,199.83,202.6,197.27,202.6,65583,0
CCC,D,20180713,000000,200.63,203.97,199.83,201.21,103347,0
CCC,D,20180716,000000,201.41,202.4,199.24,200.03,60285,0
CCC,D,20180717,000000,201.21,204.17,198.84,200.03,122233,0
CCC,D,20180718,000000,199.44,201.41,190.36,193.32,105149,0
CCC,D,20180719,000000,194.31,194.31,188.69,188.89,145695,0
CCC,D,20180720,000000,190.46,199.24,190.46,199.24,200735,0
CCC,D,20180723,000000,199.24,202.99,196.58,202.79,149248,0
CCC,D,20180724,000000,203.59,211.67,202.2,211.08,103853,0
CCC,D,20180725,000000,211.67,216.4,211.08,216.4,141077,0
CCC,D,20180726,000000,217.2,219.96,213.25,219.96,173365,0
CCC,D,20180727,000000,218.97,221.93,216.8,221.93,121924,0
CCC,D,20180730,000000,221.93,224.69,219.56,223.9,216845,0
CCC,D,20180731,000000,225.08,225.08,217.78,221.93,247380,0
CCC,D,20180801,000000,219.96,220.16,209.11,212.65,215145,0
CCC,D,20180802,000000,213.05,217,212.06,212.06,69820,0
CCC,D,20180803,000000,212.26,213.64,204.57,212.06,90098,0
CCC,D,20180806,000000,214.04,217.59,210.68,212.06,73554,0
CCC,D,20180807,000000,216.4,216.4,212.06,214.43,49124,0
CCC,D,20180808,000000,214.04,214.04,208.32,208.32,89012,0
CCC,D,20180809,000000,207.72,214.24,207.72,212.06,65370,0
CCC,D,20180810,000000,211.87,212.65,206.53,207.72,103225,0
CCC,D,20180813,000000,208.32,208.32,201.41,206.15,63249,0
CCC,D,20180814,000000,208.32,208.32,201.8,203.59,57388,0
CCC,D,20180816,000000,203.19,206.73,201.61,203.39,86475,0
CCC,D,20180817,000000,203.19,209.11,201.61,207.13,43772,0
CCC,D,20180820,000000,208.12,208.32,202.4,205.75,71223,0
CCC,D,20180821,000000,205.55,208.51,203.39,206.73,65069,0
CCC,D,20180822,000000,206.73,214.43,206.15,214.43,150585,0
CCC,D,20180823,000000,215.02,217.59,213.05,217.59,109032,0
CCC,D,20180824,000000,217.59,221.73,215.61,221.73,94063,0
CCC,D,20180827,000000,222.52,231.59,221.53,228.04,123184,0
CCC,D,20180828,000000,228.04,229.42,224.1,228.83,101652,0
CCC,D,20180829,000000,227.85,228.24,220.74,224.69,119810,0
CCC,D,20180830,000000,224.69,224.69,220.74,222.32,97402,0
CCC,D,20180831,000000,221.14,222.92,211.28,212.65,247975,0
CCC,D,20180903,000000,212.06,216.21,210.29,214.04,89719,0
CCC,D,20180904,000000,219.96,226.06,217.98,223.9,153378,0
CCC,D,20180905,000000,223.9,224.1,219.36,221.93,70868,0
CCC,D,20180906,000000,218.97,220.94,215.41,215.41,67640,0
CCC,D,20180907,000000,215.22,216.8,209.3,209.89,93732,0
CCC,D,20180910,000000,210.09,212.45,205.55,206.15,53121,0
CCC,D,20180911,000000,206.53,208.71,195.59,201.21,152835,0
CCC,D,20180912,000000,201.21,202.2,197.86,198.45,85869,0
CCC,D,20180913,000000,201.21,203.59,198.45,199.24,69371,0
CCC,D,20180914,000000,199.24,211.87,198.25,210.68,62280,0
CCC,D,20180917,000000,210.09,216.6,208.32,214.83,117112,0
CCC,D,20180918,000000,214.63,218.81,208.65,209.25,190623,0
CCC,D,20180919,000000,213.03,220.6,210.24,216.82,101492,0
CCC,D,20180920,000000,216.22,222.8,215.82,219.01,67351,0
CCC,D,20180921,000000,219.21,223.79,217.61,223.79,476505,0
CCC,D,20180924,000000,222.6,236.95,222.2,235.95,132968,0
CCC,D,20180925,000000,235.75,235.75,223.19,224.59,130055,0
CCC,D,20180926,000000,223.19,229.77,223.19,224.79,67779,0
CCC,D,20180927,000000,227.58,227.58,221.2,222.2,76067,0
CCC,D,20180928,000000,220.21,223.79,215.42,219.21,89783,0
CCC,D,20181001,000000,219.21,224.99,219.21,220.01,59063,0
CCC,D,20181002,000000,217.81,222.6,211.24,222.6,52668,0
CCC,D,20181003,000000,224.19,224.79,221.2,222.2,34049,0
CCC,D,20181004,000000,223,223.59,219.21,223.19,61364,0
CCC,D,20181005,000000,222.4,230.77,222.4,229.17,97296,0
CCC,D,20181008,000000,228.18,228.18,217.22,218.21,47891,0
CCC,D,20181009,000000,219.21,223,211.44,220.4,140454,0
CCC,D,20181010,000000,221.2,223,216.82,217.81,80309,0
CCC,D,20181011,000000,214.03,217.61,209.44,210.24,113170,0
CCC,D,20181012,000000,211.84,215.02,208.65,208.65,132301,0
CCC,D,20181015,000000,209.84,210.24,204.46,207.65,99788,0
CCC,D,20181016,000000,209.25,217.22,208.85,214.23,124211,0
CCC,D,20181017,000000,214.83,218.21,211.24,213.23,82021,0
CCC,D,20181018,000000,210.44,213.03,203.86,203.86,134413,0
CCC,D,20181019,000000,204.06,207.25,202.27,203.67,101414,0
CCC,D,20181022,000000,204.26,212.43,204.26,210.44,59675,0
CCC,D,20181023,000000,208.45,208.85,203.27,203.27,31044,0
CCC,D,20181024,000000,206.85,213.43,204.46,205.86,113652,0
CCC,D,20181025,000000,204.26,204.26,196.59,197.29,132242,0
CCC,D,20181026,000000,197.29,200.08,191.71,193.7,130609,0
CCC,D,20181029,000000,191.21,191.21,168.89,169.39,652291,0
CCC,D,20181030,000000,168.89,172.38,164.11,167.1,281845,0
CCC,D,20181031,000000,168.39,170.68,164.51,166.4,170661,0
CCC,D,20181102,000000,169.39,176.36,165.5,172.98,201776,0
CCC,D,20181105,000000,171.28,179.85,169.19,178.85,150169,0
CCC,D,20181106,000000,177.36,177.36,171.38,171.78,235322,0
CCC,D,20181107,000000,172.38,181.35,172.38,180.75,263613,0
CCC,D,20181108,000000,182.24,193.9,180.35,193,177993,0
CCC,D,20181109,000000,192.8,194.1,187.42,188.32,463786,0
CCC,D,20181113,000000,188.92,192.11,174.97,177.36,192869,0
CCC,D,20181114,000000,178.26,185.63,174.97,181.84,101965,0
CCC,D,20181115,000000,181.84,184.43,179.35,181.15,69071,0
CCC,D,20181116,000000,183.74,183.74,176.26,180.15,48696,0
CCC,D,20181119,000000,182.44,182.44,173.08,177.56,96529,0
CCC,D,20181120,000000,175.37,179.65,173.37,173.47,86856,0
CCC,D,20181121,000000,175.37,179.65,175.37,177.56,79541,0
CCC,D,20181122,000000,178.95,187.03,178.95,184.34,83538,0
CCC,D,20181123,000000,184.34,186.83,183.44,186.33,29113,0
CCC,D,20181126,000000,193.9,194.8,188.12,193.3,125610,0
CCC,D,20181127,000000,192.21,205.06,191.31,195.99,223291,0
CCC,D,20181128,000000,198.28,205.06,196.59,201.27,141215,0
CCC,D,20181129,000000,203.27,207.85,203.27,206.26,238156,0
CCC,D,20181130,000000,206.26,209.44,202.27,209.44,149278,0
CCC,D,20181203,000000,211.44,215.82,203.27,206.26,151459,0
CCC,D,20181204,000000,206.26,209.25,200.68,203.86,181348,0
CCC,D,20181205,000000,201.27,208.85,197.49,207.85,79935,0
CCC,D,20181206,000000,204.26,206.26,200.48,202.47,86125,0
CCC,D,20181207,000000,202.27,204.86,198.48,203.47,88128,0
CCC,D,20181210,000000,202.27,202.27,189.42,195.3,147506,0
CCC,D,20181211,000000,197.29,198.58,195,197.49,122133,0
CCC,D,20181212,000000,198.28,202.87,196.69,202.87,62992,0
CCC,D,20181213,000000,204.26,204.26,199.28,202.07,65103,0
CCC,D,20181214,000000,200.28,201.07,196.69,197.89,81631,0
CCC,D,20181217,000000,196.29,199.08,189.82,189.82,86099,0
CCC,D,20181218,000000,189.91,201.87,185.53,201.07,124660,0
CCC,D,20181219,000000,202.27,206.65,201.67,205.06,55024,0
CCC,D,20181220,000000,201.27,201.47,195.99,198.38,108634,0
CCC,D,20181221,000000,196.79,198.28,186.73,192.7,193655,0
CCC,D,20181227,000000,195.69,195.79,188.82,189.42,54070,0
CCC,D,20181228,000000,190.41,193.2,189.32,192.61,44279,0
CCC,D,20190102,000000,192.7,195.69,189.32,195.3,37657,0
CCC,D,20190103,000000,194.3,194.3,182.94,185.33,134334,0
CCC,D,20190104,000000,186.13,187.62,180.45,181.84,127364,0
CCC,D,20190107,000000,183.34,185.83,183.14,185.73,119045,0
CCC,D,20190108,000000,185.73,186.43,183.04,184.83,84420,0
CCC,D,20190109,000000,184.83,185.63,183.54,184.93,135164,0
CCC,D,20190110,000000,184.34,185.33,181.15,185.33,86104,0
CCC,D,20190111,000000,185.23,191.21,184.73,188.02,111794,0
CCC,D,20190114,000000,187.03,187.52,183.04,185.43,53723,0
CCC,D,20190115,000000,186.53,187.72,183.54,186.53,134599,0
CCC,D,20190116,000000,184.93,185.73,183.44,185.33,168854,0
CCC,D,20190117,000000,185.33,187.12,184.53,184.93,140548,0
CCC,D,20190118,000000,185.43,186.23,183.94,185.23,71943,0
CCC,D,20190121,000000,185.33,185.53,183.24,185.23,72963,0
CCC,D,20190122,000000,184.43,186.33,184.34,185.33,69900,0
CCC,D,20190123,000000,184.34,184.34,181.64,181.84,127623,0
CCC,D,20190124,000000,183.84,184.93,181.15,181.74,154441,0
CCC,D,20190125,000000,184.34,185.33,182.84,185.33,93131,0
CCC,D,20190128,000000,185.43,186.03,182.44,185.33,144282,0
CCC,D,20190129,000000,184.53,185.33,182.34,182.54,67986,0
CCC,D,20190130,000000,182.54,182.84,174.77,174.87,116533,0
CCC,D,20190131,000000,177.16,180.35,175.87,178.16,222596,0
CCC,D,20190201,000000,178.16,178.66,175.97,178.16,43082,0
CCC,D,20190204,000000,176.86,180.55,176.86,178.36,108562,0
CCC,D,20190205,000000,179.35,179.85,176.96,179.35,76616,0
CCC,D,20190206,000000,180.35,180.55,177.66,179.05,86230,0
CCC,D,20190207,000000,179.75,180.25,178.46,179.35,108342,0
CCC,D,20190208,000000,178.36,180.55,175.37,179.35,114765,0
CCC,D,20190211,000000,177.66,179.25,175.57,176.36,103602,0
CCC,D,20190212,000000,177.86,177.96,176.36,177.06,45100,0
CCC,D,20190213,000000,178.26,178.76,174.77,175.87,54571,0
CCC,D,20190214,000000,177.06,177.96,172.48,175.07,53923,0
CCC,D,20190215,000000,175.37,175.37,170.39,172.88,100710,0
CCC,D,20190218,000000,173.67,174.47,171.38,172.78,90391,0
CCC,D,20190219,000000,173.67,174.07,171.58,173.18,73905,0
CCC,D,20190220,000000,173.18,179.65,172.58,178.36,275612,0
CCC,D,20190221,000000,179.15,186.23,176.86,182.34,193123,0
CCC,D,20190222,000000,182.34,182.84,179.95,179.95,90149,0
CCC,D,20190225,000000,182.34,185.83,180.55,184.93,154966,0
CCC,D,20190226,000000,185.83,187.32,182.74,184.14,133288,0
CCC,D,20190227,000000,184.34,184.34,179.35,180.35,96007,0
CCC,D,20190228,000000,179.35,185.43,179.35,182.84,141555,0
CCC,D,20190301,000000,182.54,186.93,181.05,185.33,109662,0
CCC,D,20190304,000000,187.32,192.31,186.43,187.32,110680,0
CCC,D,20190305,000000,188.72,189.22,185.33,187.22,87639,0
CCC,D,20190306,000000,188.32,188.32,186.93,187.32,62232,0
CCC,D,20190307,000000,187.32,191.31,187.32,189.91,84611,0
CCC,D,20190308,000000,188.72,191.31,187.52,190.31,44427,0
CCC,D,20190311,000000,191.31,192.31,190.31,191.81,91084,0
CCC,D,20190312,000000,192.31,192.7,188.82,191.11,75521,0
CCC,D,20190313,000000,191.81,192.51,190.91,191.61,38303,0
CCC,D,20190314,000000,188.12,190.11,179.35,189.02,86009,0
CCC,D,20190315,000000,189.32,202.47,188.52,202.47,400123,0
CCC,D,20190318,000000,202.47,213.83,202.47,212.63,238993,0
CCC,D,20190319,000000,213.63,214.83,211.24,213.23,68783,0
CCC,D,20190320,000000,211.64,213.03,208.85,211.84,93396,0
CCC,D,20190321,000000,211.44,214.43,209.05,212.23,92247,0
CCC,D,20190322,000000,212.23,212.23,207.25,208.25,91639,0
CCC,D,20190325,000000,207.65,211.24,207.25,209.25,124244,0
CCC,D,20190326,000000,208.25,209.44,205.66,209.25,97420,0
CCC,D,20190327,000000,209.84,211.64,207.85,210.24,96826,0
CCC,D,20190328,000000,208.85,212.83,208.25,212.83,114068,0
CCC,D,20190329,000000,215.82,215.82,211.44,214.43,159830,0
CCC,D,20190401,000000,215.62,217.61,214.43,216.22,85433,0
CCC,D,20190402,000000,224.19,247.11,223.39,247.11,495479,0
CCC,D,20190403,000000,249.1,257.87,235.15,237.54,362917,0
CCC,D,20190404,000000,238.14,239.14,228.18,228.97,136423,0
CCC,D,20190405,000000,231.37,234.16,226.18,226.18,105785,0
CCC,D,20190408,000000,226.18,236.35,226.18,233.36,101784,0
CCC,D,20190409,000000,235.15,236.55,230.57,231.17,65422,0
CCC,D,20190410,000000,230.17,234.95,230.17,234.55,73268,0
CCC,D,20190411,000000,235.95,243.92,235.15,237.74,99170,0
CCC,D,20190412,000000,237.14,241.93,231.56,234.55,70922,0
CCC,D,20190415,000000,234.95,236.15,228.38,229.57,47698,0
CCC,D,20190416,000000,229.57,234.75,224.39,226.18,89767,0
CCC,D,20190417,000000,227.38,235.55,227.38,232.96,58307,0
CCC,D,20190418,000000,232.96,235.15,227.98,232.16,45555,0
CCC,D,20190423,000000,234.16,237.94,227.38,229.17,39581,0
CCC,D,20190424,000000,228.58,229.17,220.4,222.2,97143,0
CCC,D,20190425,000000,219.61,230.97,219.61,229.37,162169,0
CCC,D,20190426,000000,230.17,233.16,227.58,230.17,63557,0
CCC,D,20190429,000000,213.43,216.22,199.48,205.66,367829,0
CCC,D,20190430,000000,206.46,210.04,205.06,206.65,140867,0
CCC,D,20190502,000000,206.65,207.65,203.67,203.67,44572,0
CCC,D,20190506,000000,202.07,204.66,190.91,193.3,199378,0
CCC,D,20190507,000000,194.3,196.19,185.33,185.53,118861,0
CCC,D,20190508,000000,187.32,191.81,187.32,189.32,129595,0
CCC,D,20190509,000000,190.11,191.11,184.34,186.33,123620,0
CCC,D,20190510,000000,189.32,191.01,185.13,186.83,57138,0
CCC,D,20190513,000000,187.92,187.92,178.26,181.94,105446,0
CCC,D,20190514,000000,181.84,184.53,178.16,178.16,111757,0
CCC,D,20190515,000000,179.45,183.14,175.87,178.16,105209,0
CCC,D,20190516,000000,177.36,181.45,163.11,164.81,245519,0
CCC,D,20190517,000000,165.2,166.2,157.03,165.2,152372,0
CCC,D,20190520,000000,164.41,168.39,156.54,159.13,113312,0
CCC,D,20190521,000000,160.62,162.41,157.83,160.42,93176,0
CCC,D,20190522,000000,160.02,167.79,159.42,165.2,123391,0
CCC,D,20190523,000000,166.4,167.2,159.92,161.12,101858,0
CCC,D,20190524,000000,161.42,163.11,155.24,158.73,119259,0
CCC,D,20190527,000000,158.73,159.03,151.55,151.95,111421,0
CCC,D,20190528,000000,152.75,154.24,147.57,147.57,322326,0
CCC,D,20190529,000000,147.57,150.46,146.07,147.97,133159,0
CCC,D,20190530,000000,149.56,158.73,149.56,157.13,243388,0
CCC,D,20190531,000000,156.04,158.33,153.55,156.14,189074,0
CCC,D,20190603,000000,156.44,156.93,152.35,153.35,96063,0
CCC,D,20190604,000000,151.65,152.25,146.27,148.46,374123,0
CCC,D,20190605,000000,150.16,154.34,147.47,153.25,128472,0
CCC,D,20190606,000000,153.25,156.63,149.56,149.96,95680,0
CCC,D,20190607,000000,151.45,152.85,150.06,151.95,58051,0
CCC,D,20190610,000000,151.45,154.74,151.15,152.75,60357,0
CCC,D,20190611,000000,153.15,154.34,150.56,150.56,65291,0
CCC,D,20190612,000000,151.15,152.25,147.07,148.66,101724,0
CCC,D,20190613,000000,149.76,154.74,147.57,153.45,117093,0
CCC,D,20190614,000000,154.44,156.63,150.66,150.86,123936,0
CCC,D,20190617,000000,151.95,152.45,150.96,151.35,49219,0
CCC,D,20190618,000000,151.75,154.44,149.66,153.75,113511,0
CCC,D,20190619,000000,154.14,159.03,151.75,158.43,113149,0
CCC,D,20190621,000000,159.33,164.31,158.93,161.62,304385,0
CCC,D,20190624,000000,161.92,166.3,161.92,163.91,93876,0
CCC,D,20190625,000000,164.41,164.91,158.53,160.82,96781,0
CCC,D,20190626,000000,161.32,167.6,158.73,167.6,174267,0
CCC,D,20190627,000000,167.6,173.87,166.1,167.1,114181,0
CCC,D,20190628,000000,167.4,170.48,164.11,167.99,65664,0
CCC,D,20190701,000000,170.39,174.87,170.29,174.37,146695,0
CCC,D,20190702,000000,178.76,178.85,161.52,165.8,333921,0
CCC,D,20190703,000000,165.9,165.9,160.12,161.82,164963,0
CCC,D,20190704,000000,161.82,165.8,160.62,165.1,127919,0
CCC,D,20190705,000000,165.5,165.5,161.72,162.21,57435,0
CCC,D,20190708,000000,163.01,163.61,153.45,154.44,199254,0
CCC,D,20190709,000000,153.35,153.35,146.67,150.46,305920,0
CCC,D,20190710,000000,150.66,157.93,149.76,153.15,153501,0
CCC,D,20190711,000000,155.84,155.94,150.46,151.65,81613,0
CCC,D,20190712,000000,152.15,153.45,151.75,152.95,37496,0
CCC,D,20190715,000000,153.45,154.24,151.95,153.45,70144,0
CCC,D,20190716,000000,154.44,155.44,152.85,153.35,50538,0
CCC,D,20190717,000000,153.85,155.74,149.66,151.45,54306,0
CCC,D,20190718,000000,151.15,152.75,148.17,150.66,73789,0
CCC,D,20190719,000000,151.95,154.94,150.46,154.04,67309,0
CCC,D,20190722,000000,154.74,156.93,152.05,155.14,45636,0
CCC,D,20190723,000000,156.73,157.43,153.55,153.65,39307,0
CCC,D,20190724,000000,154.44,156.63,153.85,156.44,228697,0
CCC,D,20190725,000000,156.44,158.23,154.04,155.64,60895,0
CCC,D,20190726,000000,154.64,155.24,153.55,154.44,52471,0
CCC,D,20190729,000000,154.44,154.44,149.46,149.76,70821,0
CCC,D,20190730,000000,149.76,151.25,146.47,146.87,104637,0
CCC,D,20190731,000000,147.47,151.25,146.07,149.46,149466,0
CCC,D,20190801,000000,149.76,149.76,143.08,144.28,140063,0
CCC,D,20190802,000000,144.48,144.48,130.53,136.61,189688,0
CCC,D,20190805,000000,136.21,137.3,130.03,130.23,147989,0
CCC,D,20190806,000000,129.53,133.52,126.05,127.54,152905,0
CCC,D,20190807,000000,128.14,132.52,127.84,131.53,155427,0
CCC,D,20190808,000000,133.52,137.5,131.23,132.32,90825,0
CCC,D,20190809,000000,132.52,133.42,128.04,130.53,54247,0
CCC,D,20190812,000000,131.53,131.53,123.95,130.43,97922,0
CCC,D,20190813,000000,128.54,137.4,127.54,135.51,93404,0
CCC,D,20190814,000000,135.01,135.41,128.24,129.33,94659,0
CCC,D,20190816,000000,129.13,129.93,122.86,124.15,110032,0
CCC,D,20190819,000000,125.25,128.14,124.25,127.44,71595,0
CCC,D,20190820,000000,139.5,146.97,131.53,132.52,636845,0
CCC,D,20190821,000000,132.52,135.51,130.73,131.63,116402,0
CCC,D,20190822,000000,131.72,133.22,128.64,130.23,94473,0
CCC,D,20190823,000000,130.53,132.62,126.74,129.43,63675,0
CCC,D,20190826,000000,127.74,128.64,126.54,127.54,58440,0
CCC,D,20190827,000000,128.64,129.03,123.35,126.24,178812,0
CCC,D,20190828,000000,126.24,127.84,121.66,122.76,106427,0
CCC,D,20190829,000000,122.56,124.65,121.16,121.56,99134,0
CCC,D,20190830,000000,121.66,125.55,121.66,122.86,227751,0
CCC,D,20190902,000000,124.35,126.34,122.86,124.15,110867,0
CCC,D,20190903,000000,124.55,127.94,120.96,126.05,152702,0
CCC,D,20190904,000000,122.76,134.51,122.36,131.43,371090,0
CCC,D,20190905,000000,131.92,135.41,131.63,132.02,151154,0
CCC,D,20190906,000000,133.32,139,131.72,137.01,164295,0
CCC,D,20190909,000000,138.4,144.28,137.7,143.48,139051,0
CCC,D,20190910,000000,144.48,144.78,141.09,143.38,73545,0
CCC,D,20190911,000000,143.28,144.38,142.69,143.48,155411,0
CCC,D,20190912,000000,143.78,143.98,138.2,141.19,142450,0
CCC,D,20190913,000000,140.49,141.79,137.01,138.6,133987,0
CCC,D,20190916,000000,137.6,138.6,128.2,132.7,344318,0
CCC,D,20190917,000000,132,132.8,130.6,131.4,170472,0
CCC,D,20190918,000000,131,135.2,129.8,130.2,292006,0
CCC,D,20190919,000000,130.2,131.2,126.5,127.5,160659,0
CCC,D,20190920,000000,128.1,129.2,126,126.2,246702,0
CCC,D,20190923,000000,127,128.7,122.2,123.2,178545,0
CCC,D,20190924,000000,124.3,127.7,123.9,125.9,184778,0
CCC,D,20190925,000000,126,130.1,123.3,130,482183,0
CCC,D,20190926,000000,131,136.4,130,136.4,149279,0
CCC,D,20190927,000000,136.8,140.7,135.5,139.1,141788,0
CCC,D,20190930,000000,142.3,144,136.3,138.3,216944,0
CCC,D,20191001,000000,138.4,141.1,131.6,132.5,252597,0
CCC,D,20191002,000000,132.5,133.7,127.5,128.9,299257,0
CCC,D,20191003,000000,128.1,129.3,124,126.3,127413,0
CCC,D,20191004,000000,127,129.5,126.5,127.7,157532,0
CCC,D,20191007,000000,129.3,129.3,125.2,127.2,99123,0
CCC,D,20191008,000000,127.3,128.8,125.8,128,95149,0
CCC,D,20191009,000000,128,128.5,126.4,126.6,99765,0
CCC,D,20191010,000000,127,128.5,127,128,45342,0
CCC,D,20191011,000000,128.6,128.9,126.6,128,121108,0
CCC,D,20191014,000000,128,132.3,127.7,129.1,117614,0
CCC,D,20191015,000000,130,131.2,127.1,128.3,66672,0
CCC,D,20191016,000000,128,134.3,127.9,133,87271,0
CCC,D,20191017,000000,132.9,134.8,131.6,132,105206,0
CCC,D,20191018,000000,132,132.1,128.5,129,84043,0
CCC,D,20191021,000000,129.4,130.9,125.1,125.2,135160,0
CCC,D,20191022,000000,126.4,126.8,123.3,125.4,165132,0
CCC,D,20191023,000000,125.5,126.4,123.4,125.5,90183,0
CCC,D,20191024,000000,126.8,127.1,123.8,124.9,83192,0
CCC,D,20191025,000000,125.1,126.2,124.3,124.8,26016,0
CCC,D,20191028,000000,125.8,127.3,125,126.3,88343,0
CCC,D,20191029,000000,127.4,129,125.3,128.6,136823,0
CCC,D,20191030,000000,126,128.2,122.2,123,251599,0
CCC,D,20191031,000000,123.2,123.3,110.9,111.6,563654,0
CCC,D,20191104,000000,112.7,114.2,111.2,113.5,306600,0
CCC,D,20191105,000000,114,114.3,111.3,112.2,114612,0
CCC,D,20191106,000000,112.2,112.9,110.4,111.3,187029,0
